Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Luca Bahls,de GER,MF,Erzgebirge Aue,2007,12,2,361,4.0,0,0,0,0,0.00,0.00,30,15.4,4.0,2,90,2,10,18,4,1.25,6,10,-4,-1.00,-1.22
David Baizel,de GER,GK,Saarbrücken,2008,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.6,1.0,1,90,1,0,,0,0.00,1,2,-1,-1.00,+1.37
Kenan Bajramović,de GER,MF,Rot-Weiß Erfurt,2006,24,19,1526,17.0,1,0,1,1,0.06,0.00,64,65.2,17.0,19,71,6,5,36,1,0.50,17,51,-34,-2.01,+1.86
Corneille Bala Bindzi,de GER,DF,Elversberg,2007,25,24,2179,24.2,2,2,0,0,0.08,0.08,87,86.5,24.2,24,90,24,1,19,0,0.76,33,57,-24,-0.99,+1.65
Fernando Baldé,gw GNB,FW,Berliner AK,2006,20,19,1604,17.8,6,6,0,0,0.34,0.34,80,68.5,17.8,19,82,9,1,53,1,1.45,46,35,+11,+0.62,+1.60
Olgherto Balliu,it ITA,MF,Berliner AK,2006,20,16,1294,14.4,3,3,0,0,0.21,0.21,65,55.3,14.4,16,73,2,4,34,1,1.30,37,35,+2,+0.14,+0.05
Mike Balonier,de GER,DF,Darmstadt 98,2007,25,24,2123,23.6,0,0,0,0,0.00,0.00,85,90.7,23.6,24,87,21,1,27,0,1.16,32,48,-16,-0.68,-1.51
Henrik Balzer,de GER,MF,Schott Mainz,2006,5,1,201,2.2,1,1,0,0,0.45,0.45,40,8.0,2.2,1,90,1,4,28,1,0.80,3,2,+1,+0.45,+1.92
Ante Banden,at AUT,MF,Jahn Regensburg,2006,10,10,685,7.6,3,3,0,0,0.39,0.39,69,29.3,7.6,10,69,4,0,,0,0.60,14,18,-4,-0.53,+1.27
Tim Bärenwaldt,de GER,DF,Arminia,2007,26,18,1660,18.4,0,0,0,0,0.00,0.00,64,65.9,18.4,18,80,13,8,28,0,1.65,40,28,+12,+0.65,+0.02
Luke Barget,de GER,FW,Schweinfurt,2006,11,11,942,10.5,6,6,0,0,0.57,0.57,86,87.2,10.5,11,86,5,0,,0,0.64,15,33,-18,-1.72,+0.89
Louis Barkow,de GER,DF,Hansa Rostock,2007,17,8,736,8.2,2,2,0,0,0.24,0.24,43,32.7,8.2,8,60,1,9,29,1,1.29,23,23,0,0.00,+0.36
Finn Barkowski,de GER,MF,Hamburger SV,2008,1,0,30,0.3,0,0,0,0,0.00,0.00,30,1.4,0.3,0,,0,1,30,0,1.00,0,1,-1,-3.00,-3.08
Sejoba Barnes,de GER,FW,MSV Duisburg,2007,24,13,1202,13.4,0,0,0,0,0.00,0.00,50,51.4,13.4,13,75,1,11,21,1,1.00,15,28,-13,-0.97,+0.37
Jasha Barry,de GER,FW,Eintracht Frankfurt,2007,14,4,430,4.8,0,0,0,0,0.00,0.00,31,19.9,4.8,4,52,0,10,22,0,1.50,9,7,+2,+0.42,-1.04
Mamadou Barry,gn GUI,FW,Rot-Weiss Essen,2006,23,13,1166,13.0,2,2,0,0,0.15,0.15,51,49.8,13.0,13,70,4,10,26,0,1.04,20,20,0,0.00,+0.92
Sadou Barry,de GER,DF,Union Berlin,2008,4,4,343,3.8,1,1,0,0,0.26,0.26,86,15.9,3.8,4,86,3,0,,0,1.00,6,10,-4,-1.05,-1.20
Lucas Barth,de GER,MF,Magdeburg,2007,2,0,30,0.3,0,0,0,0,0.00,0.00,15,1.3,0.3,0,,0,2,15,1,1.50,3,0,+3,+9.00,+8.03
Dan Bartholome,de GER,MF,Hallescher,2006,19,5,593,6.6,1,1,0,0,0.15,0.15,31,25.3,6.6,5,63,1,14,20,2,1.21,13,8,+5,+0.76,+1.84
Jannis Bärtl,de GER,GK,Karlsruher,2006,23,23,2070,23.0,0,0,0,0,0.00,0.00,90,95.8,23.0,23,90,23,0,,1,2.25,56,16,+40,+1.74,-2.26
Mats Bartram,de GER,DF,Preußen Münster,2007,9,0,149,1.7,1,1,0,0,0.60,0.60,17,5.9,1.7,0,,0,9,17,2,0.44,3,5,-2,-1.21,-0.45
Nico Bartschke,de GER,FW,Berliner AK,2008,2,0,68,0.8,0,0,0,0,0.00,0.00,34,2.9,0.8,0,,0,2,34,1,0.00,0,4,-4,-5.29,-5.57
Jonas Bärwind,de GER,MF,St Pauli,2009,1,0,10,0.1,0,0,0,0,0.00,0.00,10,0.4,0.1,0,,0,1,10,0,0.00,0,0,0,0.00,+0.12
Mert Baser,de GER,MF,Kaiserslautern,2006,27,20,1648,18.3,12,5,7,7,0.66,0.27,61,65.4,18.3,20,73,6,7,27,1,1.96,45,25,+20,+1.09,-0.04
Leon Batolov,de GER,FW,Karlsruher,2007,5,0,67,0.7,0,0,0,0,0.00,0.00,13,3.1,0.7,0,,0,5,13,1,2.40,3,2,+1,+1.34,-0.51
Lars Bauer,de GER,DF,Wehen Wiesbaden,2007,7,2,287,3.2,0,0,0,0,0.00,0.00,41,11.4,3.2,2,90,2,5,21,2,0.43,3,12,-9,-2.82,-2.74
Lennart Baum,de GER,MF,Werder Bremen,2006,22,19,1672,18.6,2,2,0,0,0.11,0.11,76,77.4,18.6,19,82,9,3,36,0,2.00,49,27,+22,+1.18,+1.00
Kimi Baur,de GER,MF,Freiburg,2008,2,2,150,1.7,1,1,0,0,0.60,0.60,75,6.4,1.7,2,75,1,0,,0,1.50,5,0,+5,+3.00,+2.59
Pouya Bayat,af AFG,MF,SV Gonsenheim,2007,5,3,280,3.1,4,4,0,0,1.29,1.29,56,25.9,3.1,3,58,0,2,53,0,0.20,5,9,-4,-1.29,+1.08
Kim Bayer,de GER,GK,Stuttgarter Kickers,2007,4,3,273,3.0,0,0,0,0,0.00,0.00,68,10.8,3.0,3,90,3,1,3,18,2.00,7,3,+4,+1.32,+1.24
Boran Bayrak,de GER,FW,Viktoria Köln,2008,2,0,50,0.6,1,1,0,0,1.80,1.80,25,2.0,0.6,0,,0,2,25,0,2.00,1,1,0,0.00,-0.40
Kjell Becher,de GER,DF,Hennef,2007,23,14,1215,13.5,0,0,0,0,0.00,0.00,53,51.9,13.5,14,71,4,9,24,0,0.96,20,26,-6,-0.44,+1.72
Maximilian Beck,de GER,MF,Rot-Weiß Walldorf,2006,1,1,45,0.5,0,0,0,0,0.00,0.00,45,4.2,0.5,1,45,0,0,,2,0.00,0,2,-2,-4.00,-2.96
Ruben Beck,de GER,GK,Freiburg,2007,1,0,11,0.1,0,0,0,0,0.00,0.00,11,0.5,0.1,0,,0,1,11,5,3.00,0,0,0,0.00,-0.58
Carl Becker,de GER,DF,Rot-Weiß Oberhausen,2007,6,1,194,2.2,0,0,0,0,0.00,0.00,32,18.0,2.2,1,90,1,5,21,0,1.67,0,3,-3,-1.39,-1.49
Jan Becker,de GER,FW,Wehen Wiesbaden,2007,26,26,2262,25.1,17,17,0,0,0.68,0.68,87,89.8,25.1,26,87,17,0,,0,1.19,47,54,-7,-0.28,+1.12
Jesper Becker,de GER,MF,St Pauli,2009,2,0,26,0.3,0,0,0,0,0.00,0.00,13,1.1,0.3,0,,0,2,13,1,2.00,1,0,+1,+3.46,+3.62
Ares Bedford,de GER,FW,Berliner AK,2006,9,2,252,2.8,0,0,0,0,0.00,0.00,28,10.8,2.8,2,64,1,7,18,2,1.11,9,13,-4,-1.43,-1.73
Darian Beer,de GER,GK,Hansa Rostock,2008,2,1,105,1.2,0,0,0,0,0.00,0.00,53,4.7,1.2,1,90,1,1,15,4,3.00,7,3,+4,+3.43,+3.85
Tom Behle,de GER,MF,Meerbusch,2007,14,2,315,3.5,0,0,0,0,0.00,0.00,23,12.5,3.5,2,50,0,12,18,5,0.50,4,13,-9,-2.57,-1.31
Juri Behr,de GER,GK,St Pauli,2006,18,18,1530,17.0,0,0,0,0,0.00,0.00,85,65.4,17.0,18,85,16,0,,1,1.17,34,35,-1,-0.06,+0.16
Luca Behr,de GER,FW,Saarbrücken,2006,24,24,2124,23.6,1,1,0,0,0.04,0.04,89,84.3,23.6,24,89,21,0,,0,0.46,22,80,-58,-2.46,-0.87
Niklas Behr,de GER,DF,Karlsruher,2007,23,21,1657,18.4,2,2,0,0,0.11,0.11,72,76.7,18.4,21,77,5,2,17,0,2.25,41,13,+28,+1.52,-1.34
Ben Beißmann,de GER,DF,Schott Mainz,2007,18,11,972,10.8,0,0,0,0,0.00,0.00,54,38.6,10.8,11,73,4,7,24,0,1.22,14,18,-4,-0.37,+1.55
Eser Bekdemir,de GER,FW,Viktoria Berlin,2006,10,9,665,7.4,4,4,0,0,0.54,0.54,67,61.6,7.4,9,72,2,1,21,1,1.30,12,14,-2,-0.27,-0.05
Eba Bekir Is,de GER,MF,Eintracht Frankfurt,2008,12,12,1021,11.3,1,1,0,0,0.09,0.09,85,47.3,11.3,12,85,10,0,,0,2.33,40,14,+26,+2.29,+1.98
Aymen Belachemi,de GER,FW,Sandhausen,2006,23,18,1448,16.1,9,9,0,0,0.56,0.56,63,61.9,16.1,18,73,5,5,26,1,1.22,29,27,+2,+0.12,-0.08
David Belec,de GER,MF,Ulm,2007,19,5,660,7.3,3,3,0,0,0.41,0.41,35,28.2,7.3,5,57,0,14,27,1,1.26,13,19,-6,-0.82,+0.25
Max Belger,de GER,DF,Hannover 96,2007,13,8,765,8.5,0,0,0,0,0.00,0.00,59,35.4,8.5,8,82,6,5,21,3,1.38,23,19,+4,+0.47,+0.02
Niklas Bellmann,de GER,DF,Elversberg,2007,19,17,1449,16.1,1,1,0,0,0.06,0.06,76,57.5,16.1,17,82,9,2,25,0,0.68,22,34,-12,-0.75,+1.10
Karim Bellomo,de GER,FW,Hertha BSC,2006,16,15,1258,14.0,4,3,1,1,0.29,0.21,79,58.2,14.0,15,83,10,1,11,0,1.31,21,25,-4,-0.29,+0.61
Artem Belousov,ua UKR,DF,Hennef,2006,13,11,1006,11.2,4,4,0,0,0.36,0.36,77,43.0,11.2,11,83,4,2,45,0,0.69,14,31,-17,-1.52,-0.44
Louey Ben Farhat,tn TUN,MF,Karlsruher,2006,14,12,1032,11.5,10,8,2,2,0.87,0.70,74,47.8,11.5,12,80,7,2,34,0,2.64,29,8,+21,+1.83,0.00
Karim Benali,de GER,DF,Schott Mainz,2007,28,24,2010,22.3,3,3,0,0,0.13,0.13,72,79.8,22.3,24,77,12,4,38,0,1.11,29,53,-24,-1.07,+1.22
Noah Bender,de GER,DF,Freiburg,2007,7,3,210,2.3,0,0,0,0,0.00,0.00,30,9.0,2.3,3,45,0,4,19,2,1.86,8,4,+4,+1.71,+1.25
Trevor Benedict,de GER,FW,Wolfsburg,2007,15,7,685,7.6,4,4,0,0,0.53,0.53,46,31.7,7.6,7,69,0,8,25,2,1.63,18,10,+8,+1.05,+0.38
Ayman Bengarbi,de GER,MF,Rot-Weiß Walldorf,2006,1,0,6,0.1,0,0,0,0,0.00,0.00,6,0.6,0.1,0,,0,1,6,0,0.00,1,0,+1,+15.00,+16.26
Sohaib Benikhlef,de GER,DF,SV Gonsenheim,2006,11,11,957,10.6,1,1,0,0,0.09,0.09,87,88.6,10.6,11,87,8,0,,1,0.55,14,34,-20,-1.88,+1.78
Elias Benkara,dz ALG,DF,Dortmund,2007,21,20,1681,18.7,1,1,0,0,0.05,0.05,80,77.8,18.7,20,82,14,1,45,0,2.22,53,19,+34,+1.82,-1.00
Amir Bennis,de GER,DF,Wehen Wiesbaden,2007,22,22,1892,21.0,1,1,0,0,0.05,0.05,86,75.1,21.0,22,86,19,0,,2,1.32,41,40,+1,+0.05,+1.77
Kalle Bensch,de GER,MF,St Pauli,2007,7,0,117,1.3,0,0,0,0,0.00,0.00,17,5.0,1.3,0,,0,7,17,1,1.00,4,4,0,0.00,+0.12
Mohamed Benslaiman,lu LUX,MF,Mainz 05,2007,7,0,141,1.6,0,0,0,0,0.00,0.00,20,6.5,1.6,0,,0,7,20,2,1.71,2,3,-1,-0.64,-1.53
Jakob Benstead,de GER,DF,BTSV,2006,11,11,960,10.7,0,0,0,0,0.00,0.00,87,41.0,10.7,11,87,9,0,,0,0.91,23,32,-9,-0.84,-0.78
Joris Bente,de GER,DF,Eintracht Norderstedt,2006,4,4,353,3.9,0,0,0,0,0.00,0.00,88,32.7,3.9,4,88,3,0,,0,1.00,4,8,-4,-1.02,+0.47
Lynes Benza,ao ANG,FW,Hoffenheim,2008,2,0,68,0.8,0,0,0,0,0.00,0.00,34,3.1,0.8,0,,0,2,34,2,0.00,3,2,+1,+1.32,+0.46
Marlon Benzinger,de GER,DF,Stuttgarter Kickers,2007,17,8,688,7.6,0,0,0,0,0.00,0.00,40,27.3,7.6,8,77,4,9,8,7,1.35,13,18,-5,-0.65,-1.19
Maurice Berger,de GER,DF,Freiburg,2007,15,10,820,9.1,0,0,0,0,0.00,0.00,55,35.0,9.1,10,75,4,5,14,3,1.80,26,13,+13,+1.43,+1.31
Tim Berger,de GER,MF,Nürnberg,2008,1,0,34,0.4,0,0,0,0,0.00,0.00,34,1.5,0.4,0,,0,1,34,0,3.00,3,0,+3,+7.94,+7.32
Jonah Berghoff,de GER,DF,Leverkusen,2008,3,2,163,1.8,1,1,0,0,0.55,0.55,54,7.5,1.8,2,78,1,1,7,1,0.67,1,3,-2,-1.10,-2.23
Haidar Berjaoui,de GER,MF,Saarbrücken,2004,28,28,2442,27.1,1,1,0,0,0.04,0.04,87,96.9,27.1,28,87,24,0,,0,0.43,27,92,-65,-2.40,-2.40
Baran Berk,de GER,MF,Ingolstadt,2006,25,25,2092,23.2,9,7,2,2,0.39,0.30,84,89.4,23.2,25,84,17,0,,0,1.84,61,35,+26,+1.12,+4.02
Divine Berko,de GER,FW,Gladbach,2006,12,12,918,10.2,1,1,0,0,0.10,0.10,77,42.5,10.2,12,77,6,0,,1,2.67,33,3,+30,+2.94,+2.07
Luca Bernhardt,de GER,FW,Greuther Fürth,2007,22,17,1420,15.8,1,1,0,0,0.06,0.06,65,56.3,15.8,17,79,11,5,15,5,1.05,30,44,-14,-0.89,+0.09
Leon Bernjus,de GER,DF,Schott Mainz,2006,18,14,1194,13.3,0,0,0,0,0.00,0.00,66,47.4,13.3,14,79,7,4,22,0,1.22,20,42,-22,-1.66,-0.64
Demian Bernsee Villiers,de GER,MF,Sandhausen,2006,20,8,900,10.0,0,0,0,0,0.00,0.00,45,38.5,10.0,8,66,2,12,31,1,1.25,26,20,+6,+0.60,+0.72
Mohammed Berrahou,de GER,FW,MSV Duisburg,2007,19,16,1345,14.9,7,7,0,0,0.47,0.47,71,57.5,14.9,16,78,8,3,33,0,1.00,17,40,-23,-1.54,-0.91
Ben Berzen,de GER,FW,Rot-Weiss Essen,2006,22,19,1493,16.6,7,6,1,1,0.42,0.36,68,63.8,16.6,19,76,7,3,19,0,0.95,25,35,-10,-0.60,-0.39
Philipp Besch,de GER,MF,Kaiserslautern,2007,15,3,469,5.2,0,0,0,0,0.00,0.00,31,18.6,5.2,3,63,1,12,23,1,2.00,12,8,+4,+0.77,-0.42
Chris Beyersdorf,de GER,DF,Gladbach,2007,12,6,656,7.3,0,0,0,0,0.00,0.00,55,30.4,7.3,6,90,6,6,19,1,2.25,17,5,+12,+1.65,-0.15
Taykut Bezel,de GER,DF,Viktoria Berlin,2007,5,2,225,2.5,0,0,0,0,0.00,0.00,45,20.8,2.5,2,90,2,3,15,3,0.60,6,6,0,0.00,+0.32
Deniz Bilgic,de GER,FW,Freiburg,2007,4,1,126,1.4,0,0,0,0,0.00,0.00,32,5.4,1.4,1,45,0,3,27,3,2.25,4,3,+1,+0.71,+0.15
Luis Billep,de GER,DF,Hansa Rostock,2007,2,0,29,0.3,0,0,0,0,0.00,0.00,15,1.3,0.3,0,,0,2,15,6,1.50,1,2,-1,-3.10,-2.90
Tim Binder,de GER,MF,Bayern Munich,2007,14,12,936,10.4,6,4,2,2,0.58,0.38,67,43.3,10.4,12,72,1,2,35,0,2.44,27,11,+16,+1.54,-0.15
Muhammed Birinci,de GER,DF,FSV Frankfurt,2007,4,2,163,1.8,0,0,0,0,0.00,0.00,41,6.5,1.8,2,57,0,2,25,0,2.50,5,4,+1,+0.55,+0.44
Etienne Birkhofer,de GER,GK,Reutlingen,2007,5,5,450,5.0,0,0,0,0,0.00,0.00,90,41.7,5.0,5,90,5,0,,7,1.20,9,9,0,0.00,+0.29
Nick Birnstein,de GER,FW,Dresden,2008,1,0,23,0.3,0,0,0,0,0.00,0.00,23,1.0,0.3,0,,0,1,23,1,0.00,1,3,-2,-7.83,-8.91
Vincent Bischoff,de GER,MF,Osnabrück,2007,9,1,187,2.1,0,0,0,0,0.00,0.00,21,8.0,2.1,1,58,0,8,16,4,1.11,1,9,-8,-3.85,-3.39
Finley Bishop,de GER,GK,Berliner AK,2007,1,1,84,0.9,0,0,0,0,0.00,0.00,,,,0,,0,0,,7,,,,,,
Finley Bishop,de GER,GK,Berliner AK,2007,1,1,84,0.9,0,0,0,0,0.00,0.00,84,3.6,0.9,1,84,0,0,,0,0.00,1,3,-2,-2.14,-2.34
Buda Bittera,hu HUN,MF,Wehen Wiesbaden,2007,8,0,116,1.3,0,0,0,0,0.00,0.00,15,4.6,1.3,0,,0,8,15,5,2.00,3,3,0,0.00,+0.41
Lucas Bittner,de GER,DF,Rot-Weiss Essen,2007,15,8,815,9.1,1,1,0,0,0.11,0.11,54,34.8,9.1,8,75,2,7,30,0,0.67,14,17,-3,-0.33,+0.20
Maurice Bittroff,de GER,FW,Mainz 05,2008,1,0,13,0.1,0,0,0,0,0.00,0.00,13,0.6,0.1,0,,0,1,13,0,0.00,0,1,-1,-6.92,-7.76
Len Blackmann,de GER,MF,Preußen Münster,2006,19,13,1117,12.4,2,2,0,0,0.16,0.16,59,44.3,12.4,13,73,3,6,28,0,0.68,21,37,-16,-1.29,-0.90
Tim Blaszczak,de GER,MF,Union Berlin,2007,22,13,1013,11.3,2,2,0,0,0.18,0.18,46,46.9,11.3,13,64,2,9,20,1,1.50,20,23,-3,-0.27,-0.42
Yannick Blaszyk,de GER,FW,Preußen Münster,2006,25,21,1702,18.9,9,8,1,1,0.48,0.42,68,67.5,18.9,21,76,4,4,29,0,1.04,32,42,-10,-0.53,+0.79
Franz Bleicher,de GER,DF,Augsburg,2007,9,8,644,7.2,0,0,0,0,0.00,0.00,72,27.5,7.2,8,80,5,1,6,0,1.22,13,14,-1,-0.14,-1.68
Daniel Blessing,de GER,FW,Carl Zeiss Jena,2007,12,0,202,2.2,2,2,0,0,0.89,0.89,17,8.6,2.2,0,,0,12,17,0,1.75,7,1,+6,+2.67,+2.34
Marco Blinn,de GER,MF,Saarbrücken,2006,28,27,2372,26.4,5,3,2,2,0.19,0.11,85,94.1,26.4,27,86,23,1,45,0,0.43,27,86,-59,-2.24,+1.41
Benedikt Blum,de GER,DF,Schott Mainz,2006,24,24,2079,23.1,0,0,0,0,0.00,0.00,87,82.5,23.1,24,87,20,0,,0,1.25,34,56,-22,-0.95,+2.11
Louis Blume,de GER,MF,MSV Duisburg,2008,6,4,382,4.2,0,0,0,0,0.00,0.00,64,16.3,4.2,4,78,1,2,35,0,1.17,6,7,-1,-0.24,+1.10
Derek Boakye-Osei,es ESP,DF,Eintracht Frankfurt,2006,18,18,1551,17.2,1,1,0,0,0.06,0.06,86,71.8,17.2,18,86,15,0,,0,1.74,44,21,+23,+1.33,+0.30
Maksym Bochan,ua UKR,MF,Kaiserslautern,2006,19,19,1647,18.3,0,0,0,0,0.00,0.00,87,65.4,18.3,19,87,14,0,,0,2.11,51,25,+26,+1.42,+0.91
Fiete Bock,de GER,FW,Hansa Rostock,2007,15,14,1236,13.7,11,11,0,0,0.80,0.80,82,54.9,13.7,14,85,10,1,48,0,1.53,34,40,-6,-0.44,-0.44
Nick Bodon,de GER,GK,Schalke 04,2007,3,1,135,1.5,0,0,0,0,0.00,0.00,45,6.3,1.5,1,45,0,2,45,12,2.00,3,0,+3,+2.00,+0.67
Dmytro Bohdanov,ua UKR,MF,Dresden,2007,16,16,1386,15.4,17,15,2,2,1.10,0.97,87,59.2,15.4,16,87,11,0,,0,1.94,50,22,+28,+1.82,+2.01
Pepe Böhm,de GER,MF,RB Leipzig,2006,5,1,133,1.5,0,0,0,0,0.00,0.00,27,6.2,1.5,1,90,1,4,11,2,1.40,1,2,-1,-0.68,-1.43
Oskar Bohn,de GER,DF,Union Berlin,2008,1,0,16,0.2,0,0,0,0,0.00,0.00,16,0.7,0.2,0,,0,1,16,0,1.00,0,1,-1,-5.63,-5.63
Sebastian Bohn,de GER,MF,Saarbrücken,2007,10,2,298,3.3,0,0,0,0,0.00,0.00,30,11.8,3.3,2,90,2,8,15,7,0.50,4,7,-3,-0.91,+1.61
Nicolas Böhnke,de GER,DF,Unterhaching,2007,21,20,1616,18.0,1,1,0,0,0.06,0.06,77,74.8,18.0,20,80,11,1,14,1,1.43,30,31,-1,-0.06,-0.55
Clemens Boldt,de GER,GK,Chemnitzer,2006,16,16,1440,16.0,0,0,0,0,0.00,0.00,90,66.7,16.0,16,90,16,0,,6,1.44,24,27,-3,-0.19,+0.81
Sebastian Boltersdorf,de GER,DF,Bochum,2007,5,1,140,1.6,0,0,0,0,0.00,0.00,28,6.5,1.6,1,90,1,4,13,7,2.40,5,5,0,0.00,-1.96
Yanik Boos,de GER,DF,Freiburg,2008,2,1,120,1.3,0,0,0,0,0.00,0.00,60,5.1,1.3,1,90,1,1,30,0,1.50,1,2,-1,-0.75,-1.40
Emil Borchardt,de GER,MF,Meppen,2008,1,0,11,0.1,0,0,0,0,0.00,0.00,11,0.5,0.1,0,,0,1,11,0,0.00,1,0,+1,+8.18,+8.88
Elia Borgia,de GER,MF,Stuttgarter Kickers,2007,20,7,774,8.6,2,2,0,0,0.23,0.23,39,30.7,8.6,7,73,2,13,20,3,1.45,17,18,-1,-0.12,-0.48
Benedikt Börner,de GER,GK,Wolfsburg,2006,12,12,1080,12.0,0,0,0,0,0.00,0.00,90,50.0,12.0,12,90,12,0,,5,2.08,30,13,+17,+1.42,+1.25
Oliwier Bosacki,de GER,FW,BTSV,2006,8,2,260,2.9,0,0,0,0,0.00,0.00,33,11.1,2.9,2,59,0,6,24,1,0.88,2,4,-2,-0.69,-0.35
Ioan Bosneag,de GER,FW,Augsburg,2007,14,1,368,4.1,1,1,0,0,0.24,0.24,26,15.7,4.1,1,53,0,13,24,6,2.21,10,8,+2,+0.49,-0.70
Kimi Boss,de GER,MF,Schott Mainz,2007,14,6,570,6.3,1,1,0,0,0.16,0.16,41,22.6,6.3,6,81,3,8,10,2,1.00,9,29,-20,-3.16,-2.37
Winsley Boteli,ch SUI,FW,Gladbach,2006,8,8,586,6.5,8,8,0,0,1.23,1.23,73,27.1,6.5,8,73,2,0,,0,2.22,18,5,+13,+2.00,+0.34
Akeem Bouakran,de GER,DF,Hennef,2006,22,15,1328,14.8,1,1,0,0,0.07,0.07,60,56.8,14.8,15,76,2,7,27,0,0.95,17,39,-22,-1.49,-0.51
Ayman Boumaftan,de GER,FW,Wehen Wiesbaden,2006,16,6,801,8.9,1,1,0,0,0.11,0.11,50,31.8,8.9,6,79,1,10,33,0,1.69,22,13,+9,+1.01,+2.06
Sami Bousfia,de GER,MF,Schott Mainz,2007,26,25,2169,24.1,7,7,0,0,0.29,0.29,83,86.1,24.1,25,86,18,1,28,0,1.08,32,64,-32,-1.33,-0.05
Sami Bouzarzar,de GER,MF,Kickers Offenbach,2007,17,7,598,6.6,1,1,0,0,0.15,0.15,35,23.7,6.6,7,65,0,10,14,4,0.88,9,14,-5,-0.75,+0.70
Mark Bouzelha,de GER,DF,Kickers Offenbach,2007,8,1,187,2.1,0,0,0,0,0.00,0.00,23,7.4,2.1,1,54,0,7,19,9,0.63,3,6,-3,-1.44,-0.17
Billy-Bob Bracher,de GER,GK,Unterhaching,2007,2,2,180,2.0,0,0,0,0,0.00,0.00,90,8.3,2.0,2,90,2,0,,22,1.50,5,5,0,0.00,-0.09
Damjan Brajović,de GER,GK,Schott Mainz,2007,10,10,900,10.0,0,0,0,0,0.00,0.00,90,35.7,10.0,10,90,10,0,,7,1.50,14,23,-9,-0.90,+0.66
Ole Brammer,de GER,DF,Wolfsburg,2007,9,1,163,1.8,0,0,0,0,0.00,0.00,18,7.5,1.8,1,74,0,8,11,4,1.22,1,4,-3,-1.66,-2.65
Diego Branco,de GER,MF,Dortmund,2008,1,0,35,0.4,0,0,0,0,0.00,0.00,35,1.6,0.4,0,,0,1,35,0,0.00,1,1,0,0.00,-2.08
Janis Brater,de GER,DF,Schweinfurt,2007,8,2,276,3.1,0,0,0,0,0.00,0.00,35,25.6,3.1,2,89,1,6,17,0,0.38,3,14,-11,-3.59,-2.36
Julian Brätz,de GER,GK,Hamburger SV,2006,4,4,360,4.0,0,0,0,0,0.00,0.00,90,16.7,4.0,4,90,4,0,,13,2.00,10,7,+3,+0.75,+0.85
Fynn Braun,de GER,DF,Karlsruher,2007,10,5,438,4.9,1,1,0,0,0.21,0.21,44,20.3,4.9,5,75,3,5,13,3,2.30,8,3,+5,+1.03,-1.01
Luan Braun,de GER,DF,Alemannia Aachen,2006,20,19,1673,18.6,3,3,0,0,0.16,0.16,84,66.4,18.6,19,86,11,1,45,0,1.10,23,34,-11,-0.59,-0.91
Liam Bräunig,de GER,MF,Erzgebirge Aue,2007,15,6,593,6.6,0,0,0,0,0.00,0.00,40,25.3,6.6,6,79,3,9,13,2,1.60,17,12,+5,+0.76,+0.96
Ben Brede,de GER,MF,SV Gonsenheim,2007,8,3,327,3.6,1,1,0,0,0.28,0.28,41,30.3,3.6,3,86,1,5,14,1,0.63,8,11,-3,-0.83,+1.80
Fabio Breitenbach,de GER,FW,Schweinfurt,2007,1,0,3,0.0,0,0,0,0,0.00,0.00,3,0.3,0.0,0,,0,1,3,2,0.00,0,0,0,0.00,+1.84
Veit Breitschaft,de GER,DF,Ingolstadt,2007,11,8,778,8.6,0,0,0,0,0.00,0.00,71,33.2,8.6,8,88,7,3,24,1,1.73,21,17,+4,+0.46,-0.34
Florian Breuer,de GER,DF,Meerbusch,2006,24,20,1865,20.7,1,0,1,1,0.05,0.00,78,74.0,20.7,20,87,18,4,31,2,0.58,25,57,-32,-1.54,-0.44
Lutz Breuers,de GER,GK,Preußen Münster,2007,3,3,270,3.0,0,0,0,0,0.00,0.00,90,10.7,3.0,3,90,3,0,,21,1.00,6,10,-4,-1.33,-0.61
Marlon Brill,de GER,MF,Rot-Weiß Oberhausen,2007,12,11,903,10.0,1,1,0,0,0.10,0.10,75,83.6,10.0,11,78,3,1,45,0,1.42,15,13,+2,+0.20,+2.23
Amar Brkić,id IDN,MF,Darmstadt 98,2007,11,3,315,3.5,0,0,0,0,0.00,0.00,29,13.5,3.5,3,58,0,8,18,1,1.36,10,5,+5,+1.43,+2.27
Stjepan Brkić,de GER,FW,FSV Frankfurt,2007,16,11,850,9.4,4,4,0,0,0.42,0.42,53,33.7,9.4,11,64,1,5,29,0,1.25,14,23,-9,-0.95,-1.65
Bennit Bröger,de GER,MF,Wolfsburg,2006,13,13,1143,12.7,5,1,4,4,0.39,0.08,88,52.9,12.7,13,88,6,0,,0,1.85,27,16,+11,+0.87,+0.16
Linus Bröger,de GER,MF,BTSV,2008,1,0,10,0.1,0,0,0,0,0.00,0.00,10,0.4,0.1,0,,0,1,10,0,0.00,0,0,0,0.00,+0.39
