Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Mads Runge,de GER,MF,BTSV,2008,12,12,1039,11.5,5,2,3,3,0.43,0.17,87,96.2,11.5,12,87,10,0,,0,0.58,28,37,-9,-0.78,+3.61
Mick-Jonas Runte,de GER,FW,Preußen Münster,2007,14,13,1185,13.2,5,4,1,1,0.38,0.30,85,94.0,13.2,13,89,10,1,32,0,1.36,24,19,+5,+0.38,+0.38
Finn Rupp,de GER,MF,Saarbrücken,2007,11,11,933,10.4,2,2,0,0,0.19,0.19,85,86.4,10.4,11,85,5,0,,0,0.73,14,33,-19,-1.83,-0.61
Nicolas Rutkowski,de GER,DF,Nürnberg,2007,12,10,850,9.4,1,1,0,0,0.11,0.11,71,78.7,9.4,10,82,6,2,17,0,2.00,20,12,+8,+0.85,-0.72
William Sack,de GER,MF,Erzgebirge Aue,2008,9,6,478,5.3,3,3,0,0,0.56,0.56,53,37.9,5.3,6,70,0,3,19,2,0.67,9,13,-4,-0.75,+0.74
Mudaser Sadat,de GER,MF,Bayern Munich,2007,2,2,119,1.3,0,0,0,0,0.00,0.00,60,11.0,1.3,2,60,0,0,,0,2.00,1,2,-1,-0.76,-2.25
Mohammed Sadki,tr TUR,MF,Düsseldorf,2008,2,2,176,2.0,1,1,0,0,0.51,0.51,88,16.3,2.0,2,88,1,0,,0,0.00,1,4,-3,-1.53,-2.13
Thomas Sadler,de GER,FW,Ingolstadt,2008,9,4,452,5.0,0,0,0,0,0.00,0.00,50,41.9,5.0,4,88,3,5,20,2,1.44,17,7,+10,+1.99,+1.85
Ibrahim Saidykhan,de GER,MF,Hoffenheim,2008,7,5,495,5.5,0,0,0,0,0.00,0.00,71,45.8,5.5,5,81,4,2,45,0,2.29,18,6,+12,+2.18,+0.03
Faik Sakar,de GER,MF,RB Leipzig,2008,7,6,434,4.8,2,2,0,0,0.41,0.41,62,40.2,4.8,6,68,1,1,29,0,2.57,16,5,+11,+2.28,-1.06
Theodor Sakoufakis,de GER,MF,Union Berlin,2007,14,8,698,7.8,1,1,0,0,0.13,0.13,50,55.4,7.8,8,62,0,6,34,0,2.71,29,10,+19,+2.45,+0.53
Elia-Giona Salamone,de GER,DF,Bochum,2008,12,7,679,7.5,2,2,0,0,0.27,0.27,57,62.9,7.5,7,74,3,5,32,0,2.25,20,9,+11,+1.46,-0.34
Mohamed Samadi,af AFG,MF,Hallescher,2007,11,9,732,8.1,0,0,0,0,0.00,0.00,67,67.8,8.1,9,74,3,2,32,0,0.64,8,27,-19,-2.34,-1.56
Sohrab Samandari,af AFG,MF,Stuttgart,2008,4,0,64,0.7,0,0,0,0,0.00,0.00,16,5.9,0.7,0,,0,4,16,0,3.00,3,0,+3,+4.22,+2.00
Pierre Sanguinette,de GER,FW,Hansa Rostock,2008,11,4,417,4.6,2,2,0,0,0.43,0.43,38,38.6,4.6,4,74,2,7,17,1,1.36,6,10,-4,-0.86,-2.09
Lumière Santo,de GER,FW,Bochum,2008,6,2,289,3.2,3,3,0,0,0.93,0.93,48,26.8,3.2,2,81,0,4,32,0,2.50,11,5,+6,+1.87,+0.39
Alexandre Tavares dos Santos,lu LUX,MF,Mainz 05,2008,12,10,812,9.0,1,1,0,0,0.11,0.11,68,75.2,9.0,10,78,4,2,19,0,2.25,22,9,+13,+1.44,+0.10
Antony Sardaryan,am ARM,FW,Jahn Regensburg,2008,4,1,91,1.0,0,0,0,0,0.00,0.00,23,8.4,1.0,1,45,0,3,15,0,1.00,1,1,0,0.00,+0.18
Amin Saroui,de GER,DF,Wehen Wiesbaden,2008,4,0,35,0.4,0,0,0,0,0.00,0.00,9,3.2,0.4,0,,0,4,9,2,0.75,0,0,0,0.00,0.00
Malik Satik,de GER,MF,Schott Mainz,2008,10,8,527,5.9,1,0,1,1,0.17,0.00,53,48.8,5.9,8,59,0,2,30,0,0.30,5,36,-31,-5.29,-1.71
Luca Sauter,de GER,DF,Elversberg,2007,7,7,620,6.9,0,0,0,0,0.00,0.00,89,57.4,6.9,7,89,6,0,,0,0.57,7,23,-16,-2.32,+0.03
Leon Sawas,de GER,FW,Freiburg,2007,12,11,1013,11.3,0,0,0,0,0.00,0.00,84,93.8,11.3,11,88,9,1,45,0,1.58,27,21,+6,+0.53,+3.22
Jibril Sayan,de GER,MF,Berliner AK,2008,5,1,98,1.1,0,0,0,0,0.00,0.00,20,7.8,1.1,1,90,1,4,2,3,2.40,0,5,-5,-4.59,-4.75
Kayhan Sayman,de GER,MF,Schalke 04,2007,5,1,97,1.1,0,0,0,0,0.00,0.00,19,7.7,1.1,1,63,0,4,9,0,1.80,0,4,-4,-3.71,-5.26
Louis Schaak,de GER,DF,Schott Mainz,2008,1,0,23,0.3,0,0,0,0,0.00,0.00,23,2.1,0.3,0,,0,1,23,0,0.00,0,3,-3,-11.74,-7.48
Niklas Schäck,de GER,FW,Hallescher,2008,10,1,222,2.5,0,0,0,0,0.00,0.00,22,20.6,2.5,1,66,0,9,17,0,0.70,4,10,-6,-2.43,-0.75
Luis Schäfer,de GER,DF,Bayern Munich,2007,10,8,760,8.4,0,0,0,0,0.00,0.00,76,70.4,8.4,8,90,8,2,20,0,1.90,25,13,+12,+1.42,+0.58
Janne Scharr,de GER,DF,Energie Cottbus,2008,5,0,73,0.8,0,0,0,0,0.00,0.00,15,5.8,0.8,0,,0,5,15,1,2.40,2,2,0,0.00,-1.59
Kian Scheer,de GER,MF,Kaiserslautern,2007,11,11,913,10.1,7,5,2,2,0.69,0.49,83,84.5,10.1,11,83,7,0,,0,2.18,19,10,+9,+0.89,+1.97
Niklas Scheller,de GER,DF,Eintracht Frankfurt,2008,8,8,698,7.8,0,0,0,0,0.00,0.00,87,64.6,7.8,8,87,7,0,,0,2.38,30,14,+16,+2.06,+5.36
Fynn Schenten,de GER,DF,Köln,2007,11,11,806,9.0,4,3,1,1,0.45,0.33,73,74.6,9.0,11,73,1,0,,0,2.36,21,4,+17,+1.90,+0.91
Tim Scherer,de GER,MF,Saarbrücken,2008,11,2,204,2.3,0,0,0,0,0.00,0.00,19,18.9,2.3,2,53,0,9,11,0,0.73,2,6,-4,-1.76,-0.02
Nevio Scheuer,de GER,MF,Osnabrück,2007,5,2,245,2.7,0,0,0,0,0.00,0.00,49,19.4,2.7,2,67,0,3,37,0,0.00,3,8,-5,-1.84,+0.11
Josua Scheven,de GER,MF,Düsseldorf,2008,1,0,14,0.2,0,0,0,0,0.00,0.00,14,1.3,0.2,0,,0,1,14,1,3.00,3,2,+1,+6.43,+6.26
Emilio Schiertz,at AUT,MF,Freiburg,2008,3,1,110,1.2,0,0,0,0,0.00,0.00,37,10.2,1.2,1,45,0,2,33,0,1.33,1,2,-1,-0.82,-1.28
Tammo Schiertz,at AUT,MF,Freiburg,2008,7,7,630,7.0,0,0,0,0,0.00,0.00,90,58.3,7.0,7,90,7,0,,0,1.86,21,15,+6,+0.86,+1.26
Ben Schiffer,de GER,DF,Gladbach,2008,13,12,1077,12.0,0,0,0,0,0.00,0.00,83,85.5,12.0,12,88,11,1,19,1,2.00,33,25,+8,+0.67,-1.30
Julius Schill,de GER,DF,Unterhaching,2008,9,6,543,6.0,2,2,0,0,0.33,0.33,60,50.3,6.0,6,77,3,3,28,1,0.89,9,16,-7,-1.16,-0.32
Emil Schilz,de GER,MF,Schott Mainz,2008,10,4,351,3.9,0,0,0,0,0.00,0.00,35,32.5,3.9,4,61,0,6,18,0,0.00,3,26,-23,-5.90,-2.19
Lukas Schimkus,de GER,MF,Erzgebirge Aue,2007,10,9,704,7.8,3,2,1,1,0.38,0.26,70,55.9,7.8,9,75,3,1,33,0,1.20,14,18,-4,-0.51,+1.59
Gustav Schjött,dk DEN,DF,Bochum,2007,4,4,340,3.8,0,0,0,0,0.00,0.00,85,31.5,3.8,4,85,2,0,,0,2.25,14,8,+6,+1.59,+0.01
Lenox Schleusing,de GER,FW,Hallescher,2007,9,3,372,4.1,0,0,0,0,0.00,0.00,41,34.4,4.1,3,82,1,6,21,0,0.00,1,15,-14,-3.39,-2.37
Jesper Schlich,de GER,GK,Leverkusen,2007,6,6,540,6.0,0,0,0,0,0.00,0.00,90,50.0,6.0,6,90,6,0,,4,1.83,20,6,+14,+2.33,-0.33
Florent Schmid,de GER,MF,Heidenheim,2008,5,0,32,0.4,0,0,0,0,0.00,0.00,6,3.0,0.4,0,,0,5,6,4,2.40,5,0,+5,+14.06,+13.03
Leopold Schmid,de GER,MF,Bayern Munich,2008,10,3,350,3.9,0,0,0,0,0.00,0.00,35,32.4,3.9,3,75,2,7,18,0,2.20,10,6,+4,+1.03,-0.33
Ben Schmidt,de GER,FW,Chemnitzer,2007,14,12,931,10.3,1,1,0,0,0.10,0.10,67,73.9,10.3,12,73,2,2,26,0,0.86,12,23,-11,-1.06,-1.34
Julian Schmidt,de GER,FW,Stuttgarter Kickers,2008,12,10,840,9.3,3,3,0,0,0.32,0.32,70,77.8,9.3,10,78,5,2,29,0,0.67,16,34,-18,-1.93,-0.80
Luke Schmidt,de GER,DF,Heidenheim,2007,3,1,118,1.3,0,0,0,0,0.00,0.00,39,10.9,1.3,1,88,0,2,15,1,3.00,6,0,+6,+4.58,+3.55
Victor Schmidtner,de GER,DF,St Pauli,2007,7,5,401,4.5,0,0,0,0,0.00,0.00,57,37.1,4.5,5,73,2,2,19,0,1.86,9,5,+4,+0.90,+1.16
Bruno Schmitt,de GER,MF,Viktoria Köln,2007,9,9,753,8.4,0,0,0,0,0.00,0.00,84,69.7,8.4,9,84,5,0,,0,1.22,15,11,+4,+0.48,-0.07
Leon Schmitt,de GER,DF,Elversberg,2008,1,0,9,0.1,0,0,0,0,0.00,0.00,9,0.8,0.1,0,,0,1,9,0,0.00,0,0,0,0.00,+2.35
Maximilian Schmitz,de GER,DF,Holstein Kiel,2007,9,7,606,6.7,2,1,1,1,0.30,0.15,67,56.1,6.7,7,77,2,2,33,0,1.89,16,9,+7,+1.04,+1.23
Timo Schmitz,de GER,GK,Köln,2007,4,4,360,4.0,0,0,0,0,0.00,0.00,90,33.3,4.0,4,90,4,0,,8,3.00,9,2,+7,+1.75,+0.13
Aaron Schneider,de GER,FW,Holstein Kiel,2007,8,0,151,1.7,2,2,0,0,1.19,1.19,19,14.0,1.7,0,,0,8,19,1,1.75,5,4,+1,+0.60,+0.11
Jason Schneider,de GER,DF,MSV Duisburg,2008,11,11,971,10.8,0,0,0,0,0.00,0.00,88,89.9,10.8,11,88,10,0,,0,1.18,14,14,0,0.00,+1.65
Ruben Schneider,de GER,MF,Bochum,2008,7,3,377,4.2,3,3,0,0,0.72,0.72,54,34.9,4.2,3,65,0,4,45,0,1.71,15,8,+7,+1.67,+0.13
Akim Schnerring,de GER,FW,Freiburg,2008,4,1,88,1.0,0,0,0,0,0.00,0.00,22,8.1,1.0,1,44,0,3,15,0,1.00,2,1,+1,+1.02,+0.75
Nicolas Schnerring,de GER,DF,Freiburg,2008,3,0,79,0.9,0,0,0,0,0.00,0.00,26,7.3,0.9,0,,0,3,26,3,2.00,3,1,+2,+2.28,+2.10
Tim Schnitzer,de GER,MF,Augsburg,2008,12,12,1070,11.9,1,1,0,0,0.08,0.08,89,99.1,11.9,12,89,10,0,,0,1.75,27,15,+12,+1.01,+1.01
Lean Schoima,de GER,MF,Carl Zeiss Jena,2007,10,10,783,8.7,1,1,0,0,0.11,0.11,78,72.5,8.7,10,78,6,0,,0,0.90,20,26,-6,-0.69,-1.60
Luca Scholl,de GER,GK,1860 Munich,2008,3,3,270,3.0,0,0,0,0,0.00,0.00,90,25.0,3.0,3,90,3,0,,7,1.00,6,10,-4,-1.33,-1.00
Yannik Scholl,de GER,MF,MSV Duisburg,2007,12,7,601,6.7,0,0,0,0,0.00,0.00,50,55.6,6.7,7,68,1,5,26,0,1.08,6,11,-5,-0.75,-1.31
Maris Schößler,de GER,MF,Energie Cottbus,2007,14,14,982,10.9,2,2,0,0,0.18,0.18,70,77.9,10.9,14,70,1,0,,0,2.07,33,12,+21,+1.92,+1.92
Maurice Schossee,de GER,DF,Eintracht Frankfurt,2008,1,0,30,0.3,0,0,0,0,0.00,0.00,30,2.8,0.3,0,,0,1,30,1,3.00,2,0,+2,+6.00,+6.00
Collin Schramm,de GER,DF,Stuttgart,2008,9,9,697,7.7,0,0,0,0,0.00,0.00,77,64.5,7.7,9,77,5,0,,0,2.78,30,9,+21,+2.71,+1.07
Til Schreck,de GER,GK,Hansa Rostock,2007,12,12,1080,12.0,0,0,0,0,0.00,0.00,90,100.0,12.0,12,90,12,0,,0,1.50,29,24,+5,+0.42,
Philipp Schreiber,de GER,FW,Mainz 05,2008,3,0,31,0.3,0,0,0,0,0.00,0.00,10,2.9,0.3,0,,0,3,10,0,2.00,0,0,0,0.00,-1.46
Moritz Schrief,de GER,GK,Alemannia Aachen,2007,10,10,900,10.0,0,0,0,0,0.00,0.00,90,83.3,10.0,10,90,10,0,,1,0.50,9,24,-15,-1.50,-1.00
Lennard Schröder,de GER,GK,St Pauli,2008,1,1,90,1.0,0,0,0,0,0.00,0.00,90,8.3,1.0,1,90,1,0,,4,0.00,1,2,-1,-1.00,-1.27
Luca Schroer,de GER,MF,Preußen Münster,2007,14,14,1089,12.1,3,1,2,2,0.25,0.08,78,86.4,12.1,14,78,2,0,,0,1.36,16,16,0,0.00,-2.63
Janis Schrumpf,de GER,GK,Dresden,2007,6,6,540,6.0,0,0,0,0,0.00,0.00,90,42.9,6.0,6,90,6,0,,1,0.50,9,20,-11,-1.83,-0.46
Felix Schubart,de GER,FW,Energie Cottbus,2007,13,12,1058,11.8,5,3,2,2,0.43,0.26,81,84.0,11.8,12,84,5,1,45,0,2.23,38,15,+23,+1.96,+2.85
Jamie Schuldes,de GER,DF,RB Leipzig,2007,10,6,618,6.9,1,1,0,0,0.15,0.15,62,57.2,6.9,6,87,4,4,24,0,2.70,26,10,+16,+2.33,-1.37
Henry Schulte,de GER,DF,Osnabrück,2008,8,3,266,3.0,0,0,0,0,0.00,0.00,33,21.1,3.0,3,74,1,5,9,4,0.38,3,9,-6,-2.03,-0.13
Nicolai Schulte-Kellinghaus,de GER,DF,Rot-Weiss Essen,2007,5,5,420,4.7,0,0,0,0,0.00,0.00,84,38.9,4.7,5,84,4,0,,0,0.80,16,8,+8,+1.71,+3.08
Bennet Schulz,de GER,FW,Hansa Rostock,2007,2,2,180,2.0,0,0,0,0,0.00,0.00,90,16.7,2.0,2,90,2,0,,0,1.50,3,2,+1,+0.50,+0.10
Anton Schumann,de GER,DF,Dresden,2008,10,7,585,6.5,0,0,0,0,0.00,0.00,59,46.4,6.5,7,72,2,3,27,0,0.60,9,26,-17,-2.62,-1.95
Henri Schümann,de GER,MF,Hamburger SV,2008,10,10,796,8.8,0,0,0,0,0.00,0.00,80,73.7,8.8,10,80,4,0,,0,2.80,28,9,+19,+2.15,+0.56
Lukas Schunter,de GER,GK,Chemnitzer,2008,6,6,540,6.0,0,0,0,0,0.00,0.00,90,42.9,6.0,6,90,6,0,,6,1.00,11,15,-4,-0.67,+0.08
Christopher Schürkmann,de GER,MF,Preußen Münster,2007,5,4,366,4.1,0,0,0,0,0.00,0.00,73,29.0,4.1,4,84,2,1,30,0,1.40,7,4,+3,+0.74,+0.54
Jakob Schurz,de GER,DF,1860 Munich,2007,9,7,669,7.4,0,0,0,0,0.00,0.00,74,61.9,7.4,7,88,6,2,27,0,1.33,16,16,0,0.00,+1.53
Julian Schuster,de GER,DF,Hoffenheim,2008,10,4,462,5.1,0,0,0,0,0.00,0.00,46,42.8,5.1,4,65,1,6,34,2,2.60,14,5,+9,+1.75,-0.72
Len Schütt,de GER,FW,BTSV,2008,5,5,442,4.9,0,0,0,0,0.00,0.00,88,40.9,4.9,5,88,4,0,,1,0.20,9,14,-5,-1.02,-0.17
Herman Schwarz,de GER,DF,Hansa Rostock,2007,3,3,256,2.8,0,0,0,0,0.00,0.00,85,23.7,2.8,3,85,2,0,,0,1.00,7,7,0,0.00,-0.55
Jannick Schwarz,de GER,FW,Hamburger SV,2008,8,2,277,3.1,0,0,0,0,0.00,0.00,35,25.6,3.1,2,90,2,6,16,3,3.00,11,6,+5,+1.62,-0.50
Oskar Schwarz,de GER,MF,Hannover 96,2007,7,1,227,2.5,3,3,0,0,1.19,1.19,32,21.0,2.5,1,90,1,6,23,0,1.86,6,2,+4,+1.59,+0.11
Andreas Schweinsteiger,de GER,DF,Unterhaching,2007,9,8,693,7.7,0,0,0,0,0.00,0.00,77,64.2,7.7,8,81,6,1,45,0,1.33,10,12,-2,-0.26,+2.07
Bent Schwilp,de GER,DF,Holstein Kiel,2008,6,0,42,0.5,0,0,0,0,0.00,0.00,7,3.9,0.5,0,,0,6,7,2,2.00,2,2,0,0.00,-0.52
Jordy Sebastian,de GER,MF,RB Leipzig,2009,1,0,5,0.1,0,0,0,0,0.00,0.00,5,0.5,0.1,0,,0,1,5,0,3.00,1,0,+1,+18.00,+15.15
Mika Seegel,de GER,DF,Kaiserslautern,2007,11,5,450,5.0,0,0,0,0,0.00,0.00,41,41.7,5.0,5,79,3,6,9,1,1.91,7,7,0,0.00,-1.00
Mika Seeger,de GER,MF,Stuttgarter Kickers,2007,11,10,689,7.7,1,0,1,1,0.13,0.00,63,63.8,7.7,10,67,0,1,18,1,0.45,15,24,-9,-1.18,+1.59
William Seel,de GER,MF,Hallescher,2008,8,8,608,6.8,1,1,0,0,0.15,0.15,76,56.3,6.8,8,76,3,0,,0,0.75,11,20,-9,-1.33,+1.15
Christian Seibert,de GER,GK,Hertha BSC,2008,1,0,45,0.5,0,0,0,0,0.00,0.00,45,3.6,0.5,0,,0,1,45,10,3.00,1,0,+1,+2.00,+1.56
Jonas Seidel,de GER,DF,Saarbrücken,2008,9,4,387,4.3,0,0,0,0,0.00,0.00,43,35.8,4.3,4,83,2,5,11,0,0.56,3,13,-10,-2.33,-0.90
Calvin Seidler,de GER,GK,Werder Bremen,2009,3,3,270,3.0,0,0,0,0,0.00,0.00,90,25.0,3.0,3,90,3,0,,0,1.00,4,8,-4,-1.33,-0.56
Leo Seiler,de GER,GK,FSV Frankfurt,2007,11,11,990,11.0,0,0,0,0,0.00,0.00,90,91.7,11.0,11,90,11,0,,1,0.64,13,29,-16,-1.45,-1.45
Leonard Seitz,de GER,MF,Viktoria Berlin,2007,6,4,359,4.0,0,0,0,0,0.00,0.00,60,33.2,4.0,4,79,3,2,22,0,0.50,3,22,-19,-4.76,-4.64
Max Seitzer,de GER,MF,Saarbrücken,2007,8,8,579,6.4,0,0,0,0,0.00,0.00,72,53.6,6.4,8,72,3,0,,0,0.50,11,18,-7,-1.09,+1.43
Jan Seliger,de GER,FW,Schott Mainz,2007,10,9,677,7.5,2,2,0,0,0.27,0.27,68,62.7,7.5,9,72,2,1,31,0,0.30,5,42,-37,-4.92,-1.35
Yahia Selim,de GER,DF,Alemannia Aachen,2007,11,9,715,7.9,0,0,0,0,0.00,0.00,65,66.2,7.9,9,75,2,2,21,0,0.64,4,21,-17,-2.14,-2.39
Floni Selimi,xk KVX,DF,Hallescher,2007,10,10,887,9.9,0,0,0,0,0.00,0.00,89,82.1,9.9,10,89,8,0,,0,0.40,10,31,-21,-2.13,-1.66
Metin Şen,tr TUR,MF,Karlsruher,2007,9,6,604,6.7,2,2,0,0,0.30,0.30,67,55.9,6.7,6,83,4,3,35,0,1.11,15,14,+1,+0.15,+1.85
Benny Senkyire,de GER,DF,Kaiserslautern,2007,10,7,570,6.3,0,0,0,0,0.00,0.00,57,52.8,6.3,7,76,4,3,12,2,2.10,13,3,+10,+1.58,+2.11
Lee Seonghyun,kr KOR,FW,Wehen Wiesbaden,2008,4,1,154,1.7,0,0,0,0,0.00,0.00,39,14.3,1.7,1,65,0,3,30,1,1.00,1,4,-3,-1.75,-2.04
Isaiah Seretis,de GER,FW,Wolfsburg,2009,8,2,296,3.3,1,1,0,0,0.30,0.30,37,27.4,3.3,2,62,0,6,29,0,2.63,6,4,+2,+0.61,-2.72
Levin Serindag,de GER,DF,St Pauli,2008,5,0,59,0.7,0,0,0,0,0.00,0.00,12,5.5,0.7,0,,0,5,12,1,1.20,1,1,0,0.00,-0.18
Tibet Sevik,,FW,Ulm,,2,0,13,0.1,0,0,0,0,0.00,0.00,7,1.2,0.1,0,,0,2,7,1,0.50,0,2,-2,-13.85,-14.77
Alec Shabany,de GER,MF,Union Berlin,2008,14,13,989,11.0,1,1,0,0,0.09,0.09,71,78.5,11.0,13,75,5,1,15,0,2.71,29,8,+21,+1.91,-1.41
Haruto Shakata,jp JPN,DF,Paderborn 07,2007,8,3,325,3.6,1,1,0,0,0.28,0.28,41,25.8,3.6,3,75,0,5,20,0,1.13,7,7,0,0.00,-1.54
Arbrias Shala,de GER,MF,Sandhausen,2007,9,7,649,7.2,1,1,0,0,0.14,0.14,72,60.1,7.2,7,85,4,2,29,1,0.67,8,24,-16,-2.22,-1.59
Nika Shatirishvili,ge GEO,FW,Viktoria Köln,2008,8,0,108,1.2,1,1,0,0,0.83,0.83,14,10.0,1.2,0,,0,8,14,0,1.38,4,2,+2,+1.67,+1.30
Finn Sherlock,ie IRL,DF,Hoffenheim,2008,3,2,169,1.9,0,0,0,0,0.00,0.00,56,15.6,1.9,2,79,1,1,11,0,2.33,4,1,+3,+1.60,-0.67
Marcel Siebert,de GER,MF,Ulm,2008,10,0,107,1.2,0,0,0,0,0.00,0.00,11,9.9,1.2,0,,0,10,11,2,1.90,6,5,+1,+0.84,+0.10
Marlon Siebert,de GER,MF,Magdeburg,2008,14,14,1169,13.0,12,10,2,2,0.92,0.77,84,92.8,13.0,14,84,8,0,,0,0.86,25,33,-8,-0.62,-1.60
Antonio Sieveking,de GER,DF,Arminia,2009,1,0,59,0.7,0,0,0,0,0.00,0.00,59,4.7,0.7,0,,0,1,59,0,1.00,2,3,-1,-1.53,-0.40
Joschua Siewert,de GER,DF,Hannover 96,2009,7,6,530,5.9,1,1,0,0,0.17,0.17,76,49.1,5.9,6,85,3,1,19,1,2.29,17,9,+8,+1.36,-0.28
Giuliano da Silva Pereira,de GER,MF,FSV Frankfurt,2008,6,2,236,2.6,0,0,0,0,0.00,0.00,39,21.9,2.6,2,75,1,4,22,2,1.17,4,3,+1,+0.38,+2.19
Andrija Simić,de GER,DF,Rot-Weiß Oberhausen,2007,14,12,1059,11.8,0,0,0,0,0.00,0.00,76,84.0,11.8,12,84,9,2,25,0,1.57,16,22,-6,-0.51,-0.96
Karlo Šimić,hr CRO,FW,Wolfsburg,2007,9,9,628,7.0,10,9,1,1,1.43,1.29,70,58.1,7.0,9,70,1,0,,0,3.00,25,6,+19,+2.72,+0.33
Josias Simon,de GER,MF,Köln,2008,1,0,45,0.5,1,1,0,0,2.00,2.00,45,4.2,0.5,0,,0,1,45,0,3.00,4,0,+4,+8.00,+6.61
Luis Sinkiewicz,de GER,DF,Düsseldorf,2008,9,5,460,5.1,0,0,0,0,0.00,0.00,51,42.6,5.1,5,86,4,4,8,3,1.56,9,8,+1,+0.20,-0.09
Yang Siyeong,kr KOR,MF,Bochum,2009,1,0,20,0.2,0,0,0,0,0.00,0.00,20,1.9,0.2,0,,0,1,20,0,0.00,1,0,+1,+4.50,+2.97
Luka Skoro,hr CRO,GK,Augsburg,2009,1,1,90,1.0,0,0,0,0,0.00,0.00,90,8.3,1.0,1,90,1,0,,0,3.00,3,0,+3,+3.00,+2.18
Anas Slimani,de GER,FW,Düsseldorf,2007,8,8,719,8.0,4,4,0,0,0.50,0.50,90,66.6,8.0,8,90,7,0,,1,1.63,11,9,+2,+0.25,0.00
Duje Slišković,hr CRO,MF,Union Berlin,2008,9,8,638,7.1,1,1,0,0,0.14,0.14,71,50.6,7.1,8,76,2,1,34,0,2.56,20,9,+11,+1.55,-1.34
Marcel Ślusar,pl POL,DF,Hertha BSC,2008,12,12,1047,11.6,0,0,0,0,0.00,0.00,87,83.1,11.6,12,87,10,0,,0,1.50,25,25,0,0.00,-2.96
Esad Smailji,xk KVX,FW,Darmstadt 98,2007,12,5,507,5.6,2,2,0,0,0.36,0.36,42,46.9,5.6,5,62,0,7,28,0,1.17,10,11,-1,-0.18,-0.02
Roy Snip,nl NED,MF,Bayern Munich,2008,10,4,484,5.4,3,0,3,3,0.56,0.00,48,44.8,5.4,4,72,1,6,33,0,2.50,20,9,+11,+2.05,+1.44
Maruan Solanes,de GER,DF,Viktoria Köln,2008,5,1,110,1.2,0,0,0,0,0.00,0.00,22,10.2,1.2,1,80,0,4,8,1,1.20,3,2,+1,+0.82,+0.35
Elias Soler,es ESP,FW,Wolfsburg,2009,1,0,11,0.1,0,0,0,0,0.00,0.00,11,1.0,0.1,0,,0,1,11,0,3.00,1,0,+1,+8.18,+5.66
Konstantin Sommer,de GER,GK,Paderborn 07,2008,13,13,1170,13.0,0,0,0,0,0.00,0.00,90,92.9,13.0,13,90,13,0,,0,1.92,35,18,+17,+1.31,+2.31
Emmanuel Sörensen,de GER,FW,Viktoria Berlin,2008,3,3,236,2.6,1,1,0,0,0.38,0.38,79,21.9,2.6,3,79,2,0,,0,0.00,2,17,-15,-5.72,-5.19
Oliver Sorg,at AUT,DF,Augsburg,2007,3,3,252,2.8,2,2,0,0,0.71,0.71,84,23.3,2.8,3,84,1,0,,0,3.00,8,0,+8,+2.86,+2.42
Darwin Soylu,,MF,Wolfsburg,2007,9,9,696,7.7,3,2,1,1,0.39,0.26,77,64.4,7.7,9,77,3,0,,0,2.67,28,7,+21,+2.72,+0.37
Ilay Soytürk,de GER,DF,FSV Frankfurt,2007,6,5,456,5.1,0,0,0,0,0.00,0.00,76,42.2,5.1,5,86,4,1,24,0,0.50,3,12,-9,-1.78,-0.77
Armin Spahić,ba BIH,MF,Gladbach,2008,10,7,702,7.8,0,0,0,0,0.00,0.00,70,55.7,7.8,7,81,5,3,45,0,2.00,21,17,+4,+0.51,-0.78
Yanik Spalt,at AUT,MF,Stuttgart,2007,7,6,566,6.3,0,0,0,0,0.00,0.00,81,52.4,6.3,6,90,6,1,26,0,2.00,16,9,+7,+1.11,-2.56
Marinus Spann,de GER,MF,Unterhaching,2007,4,4,287,3.2,1,1,0,0,0.31,0.31,72,26.6,3.2,4,72,2,0,,0,1.00,5,7,-2,-0.63,+0.51
Dominik Spath,de GER,MF,Greuther Fürth,2008,9,8,726,8.1,2,2,0,0,0.25,0.25,81,67.2,8.1,8,85,6,1,45,0,1.33,19,22,-3,-0.37,+0.39
Samuel Spinner,de GER,FW,Unterhaching,2008,10,6,520,5.8,2,2,0,0,0.35,0.35,52,48.1,5.8,6,69,0,4,27,1,1.00,6,18,-12,-2.08,-2.08
Jordan Spitzlberger,de GER,MF,Augsburg,2007,6,1,95,1.1,0,0,0,0,0.00,0.00,16,8.8,1.1,1,57,0,5,8,1,1.50,1,2,-1,-0.95,-2.14
Luke Spranger,de GER,GK,Heidenheim,2008,4,4,360,4.0,0,0,0,0,0.00,0.00,90,33.3,4.0,4,90,4,0,,8,2.25,9,6,+3,+0.75,-1.00
Tristan Spranger,de GER,MF,Hoffenheim,2007,11,10,790,8.8,1,1,0,0,0.11,0.11,72,73.1,8.8,10,78,6,1,11,1,2.18,24,5,+19,+2.16,-0.01
