Player,Nation_std,Pos_std,Squad_std,Born_std,Playing Time_MP_std,Playing Time_Starts,Playing Time_Min_std,Playing Time_90s_std,Performance_Gls,Performance_G-PK,Performance_PK,Performance_PKatt,Per 90 Minutes_Gls,Per 90 Minutes_G-PK,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s_match,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off
Julius Maiwaldt,de GER,DF,Werder Bremen,2005,12,9,894,9.9,0,0,0,0,0.00,0.00,75,38.2,9.9,9,90,8,3,29,0,1.42,18,23,-5,-0.50,+0.43
Blessing Makanda,de GER,FW,Hoffenheim,2006,19,14,1223,13.6,10,10,0,0,0.74,0.74,64,52.3,13.6,14,74,4,5,38,1,2.64,41,12,+29,+2.13,-0.28
Malek El Mala,de GER,FW,Viktoria Köln,2005,22,20,1564,17.4,11,10,1,1,0.63,0.58,71,66.8,17.4,20,76,6,2,25,0,1.68,37,25,+12,+0.69,+1.62
Said El Mala,de GER,MF,Viktoria Köln,2006,19,17,1219,13.5,11,11,0,0,0.81,0.81,64,52.1,13.5,17,67,1,2,42,0,1.32,25,25,0,0.00,-0.32
Aris Malaj,de GER,MF,Sandhausen,2006,16,2,286,3.2,0,0,0,0,0.00,0.00,18,12.2,3.2,2,54,0,14,13,2,0.50,4,15,-11,-3.46,-2.72
Jarzinho Malanga,de GER,MF,Stuttgart,2006,21,13,1160,12.9,3,3,0,0,0.23,0.23,55,49.6,12.9,13,69,1,8,33,1,1.73,32,20,+12,+0.93,-0.44
Julian Malburg,de GER,MF,Mainz 05,2006,1,0,1,0.0,0,0,0,0,0.00,0.00,,,,0,,0,0,,1,,,,,,
Julian Malburg,de GER,MF,Mainz 05,2006,1,0,1,0.0,0,0,0,0,0.00,0.00,1,0.0,0.0,0,,0,1,1,1,3.00,0,0,0,0.00,-0.27
Abdul Malik Yılmaz,de GER,MF,Köln,2006,13,8,675,7.5,3,3,0,0,0.40,0.40,52,28.8,7.5,8,70,0,5,24,0,1.38,8,10,-2,-0.27,-0.32
Jassin Manai,de GER,DF,Karlsruher,2006,20,18,1642,18.2,0,0,0,0,0.00,0.00,82,70.2,18.2,18,89,17,2,19,3,1.95,35,20,+15,+0.82,+0.69
Kristian Mandić,hr CRO,DF,Eintracht Frankfurt,2007,1,0,25,0.3,0,0,0,0,0.00,0.00,25,1.1,0.3,0,,0,1,25,0,0.00,0,2,-2,-7.20,-7.67
Filippo Mane,it ITA,DF,Dortmund,2005,13,11,969,10.8,0,0,0,0,0.00,0.00,75,41.4,10.8,11,85,9,2,19,0,2.44,32,4,+28,+2.60,+0.63
Mohamed Mankou,ma MAR,MF,Wuppertal U19,2006,7,2,202,2.2,0,0,0,0,0.00,0.00,29,8.6,2.2,2,52,0,5,20,2,0.57,3,10,-7,-3.12,-1.31
Mariano Manno,de GER,MF,Wuppertal U19,2006,14,9,793,8.8,0,0,0,0,0.00,0.00,57,33.9,8.8,9,74,2,5,26,5,0.43,4,29,-25,-2.84,-1.38
Vincent Manuba,de GER,MF,Bayern Munich,2005,8,8,639,7.1,1,1,0,0,0.14,0.14,80,27.3,7.1,8,80,3,0,,0,1.75,19,7,+12,+1.69,+2.17
Donat Maraj,de GER,DF,Sandhausen,2006,10,9,695,7.7,0,0,0,0,0.00,0.00,70,29.7,7.7,9,74,2,1,25,1,0.50,14,19,-5,-0.65,+0.61
Liam Marheineke,de GER,DF,BTSV,2006,24,23,1823,20.3,3,3,0,1,0.15,0.15,76,77.9,20.3,23,78,6,1,31,1,0.96,21,44,-23,-1.14,-1.66
Emanuel Marincau,ro ROU,FW,Mainz 05,2006,22,22,1972,21.9,1,1,0,0,0.05,0.05,90,84.3,21.9,22,90,21,0,,2,1.77,41,35,+6,+0.27,+0.03
Alessandro Marino,de GER,FW,Paderborn 07,2005,9,3,265,2.9,0,0,0,0,0.00,0.00,29,11.3,2.9,3,70,1,6,9,3,1.56,5,5,0,0.00,-0.65
Alessandro Marino,de GER,FW,Paderborn 07,2005,9,3,265,2.9,0,0,0,0,0.00,0.00,65,27.8,7.2,7,83,5,3,22,0,0.70,6,27,-21,-2.90,-1.36
Alessandro Marino,de GER,FW,Wuppertal U19,2005,10,7,651,7.2,0,0,0,0,0.00,0.00,29,11.3,2.9,3,70,1,6,9,3,1.56,5,5,0,0.00,-0.65
Alessandro Marino,de GER,FW,Wuppertal U19,2005,10,7,651,7.2,0,0,0,0,0.00,0.00,65,27.8,7.2,7,83,5,3,22,0,0.70,6,27,-21,-2.90,-1.36
Andrik Markgraf,de GER,DF,Union Berlin,2006,14,10,911,10.1,1,1,0,0,0.10,0.10,65,38.9,10.1,10,83,7,4,19,2,1.71,22,19,+3,+0.30,-0.65
Matija Marsenić,me MNE,FW,Leverkusen,2005,13,11,1005,11.2,2,2,0,0,0.18,0.18,77,42.9,11.2,11,87,9,2,24,0,2.15,24,12,+12,+1.07,+0.13
Rafael Martins,pt POR,FW,Hannover 96,2006,21,8,852,9.5,3,3,0,0,0.32,0.32,41,36.4,9.5,8,73,3,13,21,3,1.67,17,16,+1,+0.11,-0.62
Paul Marx,de GER,DF,Meppen,2005,20,13,1218,13.5,0,0,0,0,0.00,0.00,61,52.1,13.5,13,76,9,7,32,2,0.75,19,41,-22,-1.63,-1.71
Joyeux Masanka Bungi,be BEL,DF,RB Leipzig,2007,3,2,140,1.6,0,0,0,0,0.00,0.00,47,6.0,1.6,2,53,0,1,35,0,0.33,3,3,0,0.00,-0.45
Benjamin Mashollaj,de GER,MF,Werder Bremen,2005,10,6,585,6.5,1,1,0,0,0.15,0.15,59,25.0,6.5,6,80,3,4,27,5,1.30,6,19,-13,-2.00,-1.64
Benjamin Massmann,de GER,FW,Verl,2006,22,15,1219,13.5,1,1,0,0,0.07,0.07,55,52.1,13.5,15,72,8,7,20,0,0.45,11,34,-23,-1.70,+0.79
Peter Matiebel,de GER,DF,Hertha BSC,2005,14,13,1143,12.7,0,0,0,0,0.00,0.00,82,48.8,12.7,13,86,10,1,30,0,2.07,32,16,+16,+1.26,-0.24
Erik Maurer,de GER,GK,Hansa Rostock,2006,22,22,1980,22.0,0,0,0,0,0.00,0.00,90,84.6,22.0,22,90,22,0,,4,0.77,28,63,-35,-1.59,-3.59
Yannick Mausehund,de GER,DF,Hertha BSC,2006,2,1,76,0.8,0,0,0,0,0.00,0.00,38,3.2,0.8,1,63,0,1,13,6,1.50,0,1,-1,-1.18,-2.66
Julian Mawuli Etse,de GER,DF,Bochum,2006,18,18,1595,17.7,1,1,0,0,0.06,0.06,89,68.2,17.7,18,89,16,0,,0,1.06,26,36,-10,-0.56,-0.44
Oliwier Maziarz,pl POL,MF,Nürnberg,2005,2,0,60,0.7,1,1,0,0,1.50,1.50,30,2.6,0.7,0,,0,2,30,1,1.50,2,4,-2,-3.00,-2.72
Matteo Mazzone,it ITA,FW,Eintracht Frankfurt,2005,22,12,1030,11.4,3,3,0,0,0.26,0.26,47,44.0,11.4,12,68,3,10,22,0,1.59,12,24,-12,-1.05,-2.56
Noah Mbamba,be BEL,MF,Leverkusen,2005,8,8,580,6.4,0,0,0,0,0.00,0.00,73,24.8,6.4,8,73,4,0,,0,1.88,13,5,+8,+1.24,+0.32
Princewill Mbock,fr FRA,FW,Werder Bremen,2006,22,10,878,9.8,4,4,0,0,0.41,0.41,40,37.5,9.8,10,74,4,12,12,0,1.14,16,25,-9,-0.92,-0.25
Max-Adrian Mbodje,de GER,FW,St Pauli,2006,19,1,338,3.8,2,2,0,0,0.53,0.53,18,14.4,3.8,1,66,0,18,15,4,1.32,11,7,+4,+1.07,+1.56
Omar Megeed,de GER,MF,Hamburger SV,2005,8,8,645,7.2,0,0,0,0,0.00,0.00,81,27.6,7.2,8,81,3,0,,0,1.63,14,17,-3,-0.42,-0.26
Nick Meier,de GER,MF,Hannover 96,2005,11,6,615,6.8,2,2,0,0,0.29,0.29,56,26.3,6.8,6,79,2,5,28,0,1.36,13,7,+6,+0.88,+0.51
Silas Meier,de GER,DF,Karlsruher,2005,11,3,351,3.9,0,0,0,0,0.00,0.00,32,15.0,3.9,3,60,1,8,21,2,1.64,5,8,-3,-0.77,-1.63
Felix Meiser,de GER,DF,Augsburg,2007,2,2,180,2.0,0,0,0,0,0.00,0.00,90,7.7,2.0,2,90,2,0,,0,0.00,2,4,-2,-1.00,+0.67
Tyler Meiser,de GER,DF,Dortmund,2007,15,11,798,8.9,0,0,0,0,0.00,0.00,53,34.1,8.9,11,63,4,4,26,2,2.28,21,9,+12,+1.35,-1.33
Azem Memeti,de GER,FW,Viktoria Köln,2006,5,0,96,1.1,0,0,0,0,0.00,0.00,19,4.1,1.1,0,,0,5,19,1,1.00,1,2,-1,-0.94,-1.14
Theo Menapace,de GER,GK,Greuther Fürth,2008,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.8,1.0,1,90,1,0,,3,0.00,0,2,-2,-2.00,-1.20
Ronald Mendi,hu HUN,MF,Karlsruher,2006,8,1,170,1.9,0,0,0,0,0.00,0.00,21,7.3,1.9,1,62,0,7,15,4,1.88,2,7,-5,-2.65,-3.52
Ben Menke,de GER,DF,Verl,2006,16,16,1440,16.0,0,0,0,0,0.00,0.00,90,61.5,16.0,16,90,16,0,,2,0.25,15,53,-38,-2.37,-0.77
Naba Mensah,de GER,MF,Leverkusen,2007,2,0,49,0.5,0,0,0,0,0.00,0.00,25,2.1,0.5,0,,0,2,25,0,0.50,1,1,0,0.00,-1.02
Luis Mensendiek,de GER,DF,Verl,2006,8,1,168,1.9,0,0,0,0,0.00,0.00,21,7.2,1.9,1,45,0,7,18,6,0.25,1,7,-6,-3.21,-1.23
Nandy Menze,de GER,DF,Stuttgart,2006,4,0,31,0.3,0,0,0,0,0.00,0.00,8,1.3,0.3,0,,0,4,8,4,3.00,1,0,+1,+2.90,+1.77
Tony Menzel,de GER,MF,Dresden,2005,6,6,422,4.7,1,1,0,0,0.21,0.21,70,18.0,4.7,6,70,1,0,,0,1.50,10,8,+2,+0.43,+0.80
Max Mergner,de GER,MF,Bayern Munich,2006,7,6,533,5.9,0,0,0,0,0.00,0.00,76,22.8,5.9,6,89,5,1,1,3,1.43,10,13,-3,-0.51,-0.81
Raul Merita,de GER,MF,Greuther Fürth,2006,19,18,1421,15.8,0,0,0,0,0.00,0.00,75,60.7,15.8,18,78,10,1,10,7,0.68,20,37,-17,-1.08,-0.59
Armos Merlaku,xk KVX,FW,Nürnberg,2005,5,3,179,2.0,1,1,0,0,0.50,0.50,36,7.6,2.0,3,56,0,2,6,0,0.60,2,7,-5,-2.51,-2.35
Emil Metz,de GER,GK,Wuppertal U19,2005,16,16,1387,15.4,0,0,0,0,0.00,0.00,87,59.3,15.4,16,87,15,0,,4,0.81,15,35,-20,-1.30,+1.54
Fynn Meurer,de GER,MF,Leverkusen,2007,1,0,1,0.0,0,0,0,0,0.00,0.00,1,0.0,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,-1.00
Nicolas Meurer,de GER,DF,Dresden,2006,2,0,25,0.3,0,0,0,0,0.00,0.00,13,1.1,0.3,0,,0,2,13,0,2.00,0,1,-1,-3.60,-3.41
Keno-Miguel Meyer,de GER,GK,Werder Bremen,2006,11,11,990,11.0,0,0,0,0,0.00,0.00,90,42.3,11.0,11,90,11,0,,9,0.73,13,31,-18,-1.64,-1.50
Tilo Meyer,de GER,MF,Meppen,2006,16,13,1145,12.7,0,0,0,0,0.00,0.00,72,48.9,12.7,13,81,9,3,30,0,0.63,22,27,-5,-0.39,+0.81
Tim Meyer,de GER,DF,RB Leipzig,2005,18,14,1193,13.3,0,0,0,0,0.00,0.00,66,51.0,13.3,14,81,10,4,14,2,1.89,29,23,+6,+0.45,+0.06
Mathis Meyering,de GER,DF,Meppen,2006,10,3,332,3.7,0,0,0,0,0.00,0.00,33,14.2,3.7,3,60,1,7,22,2,1.20,5,12,-7,-1.90,-1.27
Yannick Michaelis,de GER,MF,Gladbach,2006,21,20,1660,18.4,6,6,0,0,0.33,0.33,79,70.9,18.4,20,82,12,1,25,0,1.91,53,21,+32,+1.73,+0.41
Lukas Michelbrink,lt LTU,MF,Hertha BSC,2005,23,21,1822,20.2,4,3,1,1,0.20,0.15,79,77.9,20.2,21,85,16,2,22,0,2.28,52,21,+31,+1.53,+0.66
Florian Micheler,at AUT,MF,Hoffenheim,2005,21,19,1580,17.6,7,7,0,0,0.40,0.40,75,67.5,17.6,19,80,14,2,26,0,2.67,58,16,+42,+2.39,+0.38
Dorian Migalić,hr CRO,DF,Stuttgart,2006,12,3,446,5.0,1,1,0,0,0.20,0.20,37,19.1,5.0,3,86,2,9,21,4,1.83,17,10,+7,+1.41,+0.32
Luigi Mignano,de GER,FW,Heidenheim,2006,24,11,1058,11.8,2,2,0,0,0.17,0.17,44,45.2,11.8,11,72,3,13,20,2,0.88,18,31,-13,-1.11,-1.32
Roko Mijatović,hr CRO,DF,Bayern Munich,2008,1,0,21,0.2,0,0,0,0,0.00,0.00,21,0.9,0.2,0,,0,1,21,0,0.00,1,1,0,0.00,-0.12
Matej Mijić,hr CRO,MF,Kaiserslautern,2005,17,10,765,8.5,4,4,0,0,0.47,0.47,45,32.7,8.5,10,62,1,7,20,3,0.65,14,28,-14,-1.65,-0.33
Lenny Mikona,de GER,FW,Sandhausen,2005,2,0,34,0.4,0,0,0,0,0.00,0.00,17,1.5,0.4,0,,0,2,17,0,0.00,1,0,+1,+2.65,+3.78
Noah Mikrut,hr CRO,MF,Hoffenheim,2007,1,0,57,0.6,0,0,0,0,0.00,0.00,57,2.4,0.6,0,,0,1,57,0,3.00,3,1,+2,+3.16,+0.91
Adonis Milaj,de GER,DF,Gladbach,2005,12,1,164,1.8,0,0,0,0,0.00,0.00,14,7.0,1.8,1,44,0,11,11,8,2.58,8,2,+6,+3.29,+1.80
Maximilian Mild,de GER,FW,Greuther Fürth,2006,3,1,46,0.5,0,0,0,0,0.00,0.00,15,2.0,0.5,1,11,0,2,18,1,2.00,2,0,+2,+3.91,+4.85
Filip Milojević,at AUT,MF,Leverkusen,2005,24,24,2160,24.0,3,3,0,0,0.12,0.12,90,92.3,24.0,24,90,24,0,,0,1.75,50,29,+21,+0.87,-1.62
Gabriel Miočević,hr CRO,MF,Köln,2006,6,3,279,3.1,0,0,0,0,0.00,0.00,47,11.9,3.1,3,85,2,3,8,16,0.17,4,8,-4,-1.29,-1.42
Leo Mirgartz,de GER,MF,Alemannia Aachen,2005,26,25,2154,23.9,3,3,0,0,0.13,0.13,83,92.1,23.9,25,85,12,1,33,0,1.42,31,53,-22,-0.92,-0.92
Dimitrios Mitakidis,de GER,DF,Stuttgart,2006,6,2,216,2.4,0,0,0,0,0.00,0.00,36,9.2,2.4,2,73,1,4,18,3,1.17,6,4,+2,+0.83,-0.35
David Mitrovic,hr CRO,GK,Mainz 05,2006,1,1,90,1.0,0,0,0,0,0.00,0.00,90,3.8,1.0,1,90,1,0,,12,0.00,3,5,-2,-2.00,-2.36
Marko Mladenović,rs SRB,MF,Eintracht Frankfurt,2005,24,24,2100,23.3,17,13,4,4,0.73,0.56,88,89.7,23.3,24,88,20,0,,0,1.63,45,41,+4,+0.17,-2.08
Max Moerstedt,de GER,FW,Hoffenheim,2006,18,18,1447,16.1,17,17,0,0,1.06,1.06,80,61.8,16.1,18,80,9,0,,0,2.57,56,18,+38,+2.36,+0.25
Hassan Mohamad,de GER,MF,Paderborn 07,2006,19,16,1260,14.0,0,0,0,0,0.00,0.00,66,53.8,14.0,16,76,6,3,17,0,1.74,26,20,+6,+0.43,-0.32
Akram Mohamadou,de GER,FW,Bochum,2006,9,1,217,2.4,1,1,0,0,0.41,0.41,24,9.3,2.4,1,62,0,8,19,2,1.44,5,5,0,0.00,+0.47
Sammy Mohammad,de GER,MF,RB Leipzig,2005,5,0,106,1.2,0,0,0,0,0.00,0.00,21,4.5,1.2,0,,0,5,21,1,1.60,2,1,+1,+0.85,+0.45
Mahdi Mohammadi,de GER,MF,Hansa Rostock,2005,17,16,1228,13.6,1,1,0,0,0.07,0.07,72,52.5,13.6,16,74,4,1,45,1,1.53,25,29,-4,-0.29,+1.57
Janik Möller,de GER,DF,Sandhausen,2005,3,0,48,0.5,0,0,0,0,0.00,0.00,16,2.1,0.5,0,,0,3,16,3,0.33,3,1,+2,+3.75,+4.93
Niklas Möllers,de GER,MF,Arminia,2006,21,20,1830,20.3,1,1,0,0,0.05,0.05,87,78.2,20.3,20,90,20,1,30,0,1.19,24,33,-9,-0.44,+1.85
Madi Monamay,be BEL,MF,Leverkusen,2006,24,24,2134,23.7,0,0,0,1,0.00,0.00,89,91.2,23.7,24,89,23,0,,0,1.88,48,26,+22,+0.93,-0.82
Marlon Monning,de GER,DF,Köln,2005,6,6,511,5.7,0,0,0,0,0.00,0.00,85,21.8,5.7,6,85,4,0,,0,0.67,5,10,-5,-0.88,-1.08
Matthew Moore,ie IRL,MF,Hoffenheim,2007,5,4,360,4.0,0,0,0,0,0.00,0.00,72,15.4,4.0,4,79,3,1,45,0,2.40,17,3,+14,+3.50,+1.45
Tomás Moreira,lu LUX,MF,Hannover 96,2005,24,24,2027,22.5,2,2,0,0,0.09,0.09,84,86.6,22.5,24,84,15,0,,0,1.79,40,30,+10,+0.44,-0.42
Ammon Moser,de GER,MF,Hannover 96,2006,13,13,1124,12.5,2,2,0,0,0.16,0.16,86,48.0,12.5,13,86,11,0,,1,2.08,21,13,+8,+0.64,+0.27
Dadou Mossi-Sezene,de GER,FW,Düsseldorf,2007,15,7,690,7.7,2,2,0,0,0.26,0.26,46,29.5,7.7,7,79,2,8,17,0,0.87,9,12,-3,-0.39,-0.45
Jan Mottl,de GER,GK,Greuther Fürth,2005,20,20,1735,19.3,0,0,0,0,0.00,0.00,87,74.1,19.3,20,87,18,0,,0,1.10,26,35,-9,-0.47,+1.47
Enoch Moussa,de GER,DF,MSV Duisburg,2006,15,14,1148,12.8,0,0,0,0,0.00,0.00,77,49.1,12.8,14,80,6,1,34,0,1.13,19,19,0,0.00,-0.15
Seif Moustafa,de GER,MF,Gladbach,2006,13,6,510,5.7,1,1,0,0,0.18,0.18,39,21.8,5.7,6,69,1,7,14,1,1.85,15,10,+5,+0.88,-0.94
Simon Mühlbauer,de GER,MF,Augsburg,2005,24,24,2052,22.8,1,1,0,0,0.04,0.04,86,87.7,22.8,24,86,20,0,,1,0.58,25,61,-36,-1.58,+0.30
Amin Muja,de GER,DF,Meppen,2006,19,18,1509,16.8,1,1,0,0,0.06,0.06,79,64.5,16.8,18,81,12,1,45,0,0.58,24,35,-11,-0.66,+0.43
Friedrich Müller,de GER,MF,Dresden,2006,18,18,1605,17.8,0,0,0,0,0.00,0.00,89,68.6,17.8,18,89,17,0,,0,1.39,28,31,-3,-0.17,+0.20
Leon Müller,de GER,MF,Verl,2005,22,13,1161,12.9,2,2,0,0,0.16,0.16,53,49.6,12.9,13,66,1,9,33,3,0.45,12,37,-25,-1.94,+0.28
Luca Müller,de GER,MF,Carl Zeiss Jena,2005,23,23,1759,19.5,6,6,0,0,0.31,0.31,76,75.2,19.5,23,76,7,0,,0,0.83,34,36,-2,-0.10,+2.53
Reno Münz,de GER,DF,Leverkusen,2005,20,20,1700,18.9,0,0,0,0,0.00,0.00,85,72.6,18.9,20,85,18,0,,0,1.50,34,24,+10,+0.53,-1.72
Hamza Muqaj,xk KVX,FW,Carl Zeiss Jena,2005,26,26,2288,25.4,8,6,2,2,0.31,0.24,88,97.8,25.4,26,88,22,0,,0,0.77,43,61,-18,-0.71,+1.02
Salim Musah,de GER,FW,Werder Bremen,2006,4,0,104,1.2,2,1,1,1,1.73,0.87,26,4.4,1.2,0,,0,4,26,0,1.00,3,3,0,0.00,+0.81
Inas Musić,ba BIH,FW,Heidenheim,2005,4,2,151,1.7,0,0,0,0,0.00,0.00,38,6.5,1.7,2,63,0,2,13,0,0.25,1,5,-4,-2.38,-2.14
Imad Mustafić,de GER,FW,Verl,2005,1,0,23,0.3,0,0,0,0,0.00,0.00,23,1.0,0.3,0,,0,1,23,0,0.00,1,1,0,0.00,+2.10
Jamal Nabe,de GER,MF,Hamburger SV,2006,16,6,688,7.6,0,0,0,0,0.00,0.00,43,29.4,7.6,6,77,4,10,23,2,1.44,12,12,0,0.00,+0.33
Agyemeng Nana-Sarhene,de GER,FW,Hamburger SV,2006,13,6,542,6.0,1,1,0,0,0.17,0.17,42,23.2,6.0,6,57,0,7,29,3,1.64,9,9,0,0.00,+0.30
Lukas Näpflein,de GER,MF,Greuther Fürth,2005,25,25,2229,24.8,1,1,0,0,0.04,0.04,89,95.3,24.8,25,89,24,0,,0,1.04,31,51,-20,-0.81,+0.81
Jussef Nasrawe,de GER,MF,Bayern Munich,2007,2,1,79,0.9,1,1,0,0,1.14,1.14,40,3.4,0.9,1,69,0,1,10,0,1.50,3,6,-3,-3.42,-3.66
Bradley Ndi,de GER,DF,Wuppertal U19,2006,13,10,859,9.5,0,0,0,0,0.00,0.00,66,36.7,9.5,10,77,7,3,30,2,0.92,7,27,-20,-2.10,-0.27
Jelani Ndi,de GER,FW,Hertha BSC,2007,5,5,344,3.8,1,1,0,0,0.26,0.26,69,14.7,3.8,5,69,0,0,,0,1.71,11,4,+7,+1.83,+0.52
Montell Ndikom,de GER,FW,Hannover 96,2005,19,19,1653,18.4,12,8,4,4,0.65,0.44,87,70.6,18.4,19,87,11,0,,0,1.84,33,25,+8,+0.44,-0.22
Michael Nduka,de GER,FW,Gladbach,2005,19,13,1228,13.6,4,4,0,0,0.29,0.29,65,52.5,13.6,13,82,8,6,28,0,2.00,40,19,+21,+1.54,-0.16
Christopher Negele,de GER,FW,Heidenheim,2005,24,22,1820,20.2,9,8,1,1,0.45,0.40,76,77.8,20.2,22,80,7,2,34,0,0.92,31,43,-12,-0.59,-0.94
Alperen Nehir,de GER,DF,Heidenheim,2005,20,17,1486,16.5,0,0,0,0,0.00,0.00,74,63.5,16.5,17,83,12,3,23,2,1.05,28,28,0,0.00,+1.05
Julius Nehl,de GER,DF,Hamburger SV,2005,8,5,408,4.5,0,0,0,0,0.00,0.00,51,17.4,4.5,5,72,1,3,15,9,2.00,4,5,-1,-0.22,+0.01
Till Neininger,de GER,DF,Wolfsburg,2007,4,4,331,3.7,0,0,0,0,0.00,0.00,83,14.1,3.7,4,83,3,0,,7,2.00,13,4,+9,+2.45,-0.20
Nilo Neuendorff,de GER,DF,Eintracht Frankfurt,2007,4,2,216,2.4,0,0,0,0,0.00,0.00,54,9.2,2.4,2,63,0,2,45,0,1.75,3,3,0,0.00,-0.42
Nico Neukirch,de GER,MF,Mainz 05,2006,7,4,341,3.8,0,0,0,0,0.00,0.00,49,14.6,3.8,4,84,3,3,2,1,1.43,10,6,+4,+1.06,+0.92
Adrian Nezir,mk MKD,DF,Arminia,2006,21,20,1680,18.7,2,2,0,0,0.11,0.11,80,71.8,18.7,20,83,14,1,27,0,1.00,20,32,-12,-0.64,+0.72
Rexhep Neziraj,de GER,MF,Meppen,2006,5,0,46,0.5,0,0,0,0,0.00,0.00,9,2.0,0.5,0,,0,5,9,5,1.00,2,5,-3,-5.87,-5.16
Sisco Ngambia Dzonga,de GER,DF,Viktoria Köln,2005,19,17,1546,17.2,1,1,0,0,0.06,0.06,81,66.1,17.2,17,86,10,2,45,0,1.32,29,25,+4,+0.23,+0.23
Youssoupha Niang,de GER,MF,Köln,2006,6,4,364,4.0,2,2,0,0,0.49,0.49,61,15.6,4.0,4,69,0,2,45,0,1.67,8,3,+5,+1.24,+1.51
Christoph Nickel,de GER,FW,Alemannia Aachen,2005,1,0,18,0.2,0,0,0,0,0.00,0.00,18,0.8,0.2,0,,0,1,18,1,0.00,0,0,0,0.00,+0.85
Lennart Niederländer,de GER,DF,Mainz 05,2006,2,0,12,0.1,0,0,0,0,0.00,0.00,6,0.5,0.1,0,,0,2,6,5,3.00,0,0,0,0.00,-0.27
Jeremie Niklaus,de GER,FW,Hannover 96,2005,22,21,1788,19.9,5,5,0,0,0.25,0.25,81,76.4,19.9,21,83,9,1,45,0,1.64,36,28,+8,+0.40,-0.41
Noah Nikolaou,de GER,MF,Düsseldorf,2006,16,6,630,7.0,0,0,0,0,0.00,0.00,39,26.9,7.0,6,79,4,10,16,1,0.94,10,14,-4,-0.57,-0.68
Alessandro Nikolić,de GER,MF,MSV Duisburg,2007,1,0,15,0.2,0,0,0,0,0.00,0.00,15,0.6,0.2,0,,0,1,15,0,0.00,1,0,+1,+6.00,+5.96
Alex Niziolek,de GER,MF,Dortmund,2006,11,2,434,4.8,2,2,0,0,0.41,0.41,39,18.5,4.8,2,80,1,9,31,5,2.55,14,4,+10,+2.07,-0.19
Jean-Philippe Njike Nana,de GER,MF,Bochum,2005,24,22,1809,20.1,0,0,0,0,0.00,0.00,75,77.3,20.1,22,82,15,2,8,1,1.21,37,42,-5,-0.25,+0.77
Noel Nkili,de GER,MF,Bayern Munich,2005,1,1,64,0.7,0,0,0,0,0.00,0.00,64,2.7,0.7,1,64,0,0,,0,0.00,2,2,0,0.00,-0.12
Giovanni Nkowa,de GER,MF,Greuther Fürth,2005,23,6,710,7.9,0,0,0,0,0.00,0.00,31,30.3,7.9,6,66,0,17,19,2,0.96,7,18,-11,-1.39,-0.79
Ben Nnemdi Eze,de GER,DF,Düsseldorf,2006,22,19,1585,17.6,1,1,0,0,0.06,0.06,72,67.7,17.6,19,78,8,3,35,1,1.27,32,32,0,0.00,+0.24
Amour Nnokoson,de GER,FW,Ingolstadt,2006,10,3,308,3.4,0,0,0,0,0.00,0.00,31,13.2,3.4,3,70,1,7,14,4,2.20,4,3,+1,+0.29,-0.77
Jonathan Norbye,no NOR,DF,RB Leipzig,2007,21,20,1785,19.8,1,1,0,0,0.05,0.05,85,76.3,19.8,20,87,17,1,45,1,1.67,42,32,+10,+0.50,+0.34
Emil Noster,de GER,DF,BTSV,2006,3,1,120,1.3,0,0,0,0,0.00,0.00,40,5.1,1.3,1,56,0,2,32,6,0.00,1,3,-2,-1.50,-0.77
Yannick Numbisie,de GER,DF,Schalke 04,2006,26,20,1821,20.2,1,1,0,0,0.05,0.05,70,77.8,20.2,20,80,8,6,36,0,1.81,36,21,+15,+0.74,+0.74
Jan Nzeba-Bost,de GER,MF,Bochum,2006,2,2,111,1.2,0,0,0,0,0.00,0.00,56,4.7,1.2,2,56,1,0,,0,0.00,2,4,-2,-1.62,-1.26
Marvin Nzontcha,de GER,FW,St Pauli,2006,19,7,699,7.8,1,1,0,0,0.13,0.13,37,29.9,7.8,7,66,2,12,20,1,1.42,14,9,+5,+0.64,+1.30
Henry Obermeyer,de GER,DF,Arminia,2006,24,24,2088,23.2,3,3,0,0,0.13,0.13,87,89.2,23.2,24,87,21,0,,0,1.17,25,40,-15,-0.65,+1.85
Justin Obika,de GER,FW,Karlsruher,2005,8,1,197,2.2,1,1,0,0,0.46,0.46,25,8.4,2.2,1,55,0,7,20,1,1.33,6,6,0,0.00,-0.67
David Odogu,de GER,DF,Wolfsburg,2006,14,13,1199,13.3,3,3,0,0,0.23,0.23,86,51.2,13.3,13,90,13,1,29,0,2.14,45,14,+31,+2.33,-0.59
Obed Ofori,de GER,FW,Schalke 04,2006,4,0,52,0.6,0,0,0,0,0.00,0.00,13,2.2,0.6,0,,0,4,13,7,2.50,0,0,0,0.00,-0.59
Oluwaseun Ogbemudia,de GER,DF,Union Berlin,2006,14,13,1187,13.2,2,2,0,0,0.15,0.15,85,50.7,13.2,13,89,12,1,25,0,2.14,31,14,+17,+1.29,+1.21
